3.85	0.15000000000000002	0
3.85	0.25	0
3.85	0.35000000000000003	0
3.85	0.45	0
3.85	0.55	0
3.85	0.65	0
3.85	0.75	0
3.85	0.8500000000000001	0
3.85	0.9500000000000001	2.740411035421938
4.15	0.15000000000000002	0
4.15	0.25	0
4.15	0.35000000000000003	0
4.15	0.45	0
4.15	0.55	0
4.15	0.65	0
4.15	0.75	0
4.15	0.8500000000000001	0
4.15	0.9500000000000001	2.5071374247880915
4.45	0.15000000000000002	0
4.45	0.25	0
4.45	0.35000000000000003	0
4.45	0.45	0
4.45	0.55	0
4.45	0.65	0
4.45	0.75	0
4.45	0.8500000000000001	0
4.45	0.9500000000000001	1.9433255143026391
4.75	0.15000000000000002	0
4.75	0.25	0
4.75	0.35000000000000003	0
4.75	0.45	0
4.75	0.55	0
4.75	0.65	0
4.75	0.75	0
4.75	0.8500000000000001	0
4.75	0.9500000000000001	1.4915603992619253
5.05	0.15000000000000002	0
5.05	0.25	0
5.05	0.35000000000000003	0
5.05	0.45	0
5.05	0.55	0
5.05	0.65	0
5.05	0.75	0
5.05	0.8500000000000001	0
5.05	0.9500000000000001	0.9431923774244562
5.35	0.15000000000000002	0
5.35	0.25	0
5.35	0.35000000000000003	0
5.35	0.45	0
5.35	0.55	0
5.35	0.65	0
5.35	0.75	0
5.35	0.8500000000000001	0
5.35	0.9500000000000001	0.517974297252077
5.65	0.15000000000000002	0
5.65	0.25	0
5.65	0.35000000000000003	0
5.65	0.45	0
5.65	0.55	0
5.65	0.65	0
5.65	0.75	0
5.65	0.8500000000000001	0
5.65	0.9500000000000001	0.2769235591957131
5.95	0.15000000000000002	0
5.95	0.25	0
5.95	0.35000000000000003	0
5.95	0.45	0
5.95	0.55	0
5.95	0.65	0
5.95	0.75	0
5.95	0.8500000000000001	0
5.95	0.9500000000000001	0.15503575109968967
6.25	0.15000000000000002	0
6.25	0.25	0
6.25	0.35000000000000003	0
6.25	0.45	0
6.25	0.55	0
6.25	0.65	0
6.25	0.75	2.319567061666667e-8
6.25	0.8500000000000001	0.0002676905831114585
6.25	0.9500000000000001	0.08313184642208198
6.55	0.15000000000000002	0
